TweetID	Intent	Date	City	County	State	Country	Gender
426019509300772864	yes	2014-1-22	x	x	x	x	x
426032579989352448	no	2014-1-22	x	x	x	Canada	x
426034286156734464	yes	2014-1-22	x	x	x	x	x
426136170817282048	no	2014-1-22	Joplin	Jasper County	Missouri	United States	x
426142882014449664	no	2014-1-23	x	x	x	x	x
426153198748200960	no	2014-1-23	x	x	New Mexico	United States	x
426162411310030848	no	2014-1-23	x	x	x	x	x
425667108895076352	yes	2014-1-21	x	x	x	x	x
425669704750206976	yes	2014-1-21	Columbia	Richland County	South Carolina	United States	x
425676503259418625	no	2014-1-21	Madison	Dane County	Wisconsin	United States	x
425699734180098048	no	2014-1-21	x	x	x	x	x
425703921231745024	no	2014-1-21	x	x	x	x	x
425708279310725120	no	2014-1-21	Hamilton	Hamilton	Ontario	Canada	x
425710867636707328	yes	2014-1-21	x	x	x	x	x
425716744892997632	no	2014-1-21	x	x	x	x	x
425737014374592512	no	2014-1-21	x	x	Ontario	Canada	x
425752899134582784	no	2014-1-21	x	x	x	x	x
425768909225328641	no	2014-1-21	x	x	x	x	x
425836244648488960	yes	2014-1-22	x	x	x	x	x
425850157872074753	yes	2014-1-22	x	x	x	x	x
423840274633064448	no	2014-1-16	x	x	x	x	x
423848648112209922	yes	2014-1-16	Lewisville	Denton County	Texas	United States	x
423853950719102976	no	2014-1-16	x	x	x	Canada	x
423866611917787136	yes	2014-1-16	x	x	x	x	x
423871797377765377	no	2014-1-16	x	x	x	x	x
423873133419171840	no	2014-1-16	x	x	x	x	x
423889230687793152	no	2014-1-16	San Diego	San Diego County	California	United States	x
423933757922373632	no	2014-1-16	x	x	x	Canada	x
423970652467363841	no	2014-1-17	x	x	x	x	x
423975454853595136	no	2014-1-17	x	x	x	x	x
423998397205344256	yes	2014-1-17	x	x	x	x	x
424003492290629632	no	2014-1-17	x	x	x	x	x
424043400648597504	no	2014-1-17	x	x	x	x	x
429297781719588865	no	2014-1-31	x	x	Arizona	United States	x
429315118976212993	yes	2014-1-31	x	x	x	x	x
429350965557608450	no	2014-1-31	San Antonio	Bexar County	Texas	United States	x
429368292982013952	no	2014-1-31	x	x	x	x	x
429397703315824640	no	2014-1-31	x	x	x	x	x
429414950868901888	no	2014-2-1	x	x	x	x	x
429419479773085698	no	2014-2-1	x	x	Florida	United States	x
421872929341964288	no	2014-1-11	x	x	x	x	x
421873083071209472	yes	2014-1-11	x	x	x	x	x
421881388875280385	yes	2014-1-11	x	x	x	x	x
421886226400952320	yes	2014-1-11	x	x	x	x	x
421901777509048320	yes	2014-1-11	x	x	x	x	x
421901893070094337	no	2014-1-11	Hendersonville	Henderson County	North Carolina	United States	x
421929564613263367	no	2014-1-11	x	Isle of Wight	England	United Kingdom	x
421931447574749184	no	2014-1-11	Vallejo	Solano County	California	United States	x
422003040254959616	no	2014-1-11	Halifax	Halifax	Nova Scotia	Canada	x
422008542800142336	no	2014-1-11	x	x	x	x	x
422011229280825344	no	2014-1-11	x	x	x	x	x
422025034564005889	no	2014-1-11	Independence	Jackson County	Missouri	United States	x
422030705011335168	no	2014-1-11	Saskatoon	Saskatchewan	Saskatchewan	Canada	x
422033735790235648	no	2014-1-11	x	x	x	x	x
422034396472815616	yes	2014-1-11	Washington	District of Columbia	District of Columbia	United States	x
422034480686047232	no	2014-1-11	x	x	x	United States	x
422045634657406976	no	2014-1-11	Burleson	Tarrant County	Texas	United States	x
422061337213022209	no	2014-1-11	x	x	x	x	x
422077266646953984	yes	2014-1-11	x	x	x	x	x
422085262207123457	no	2014-1-11	x	x	New Jersey	United States	x
422090683441111040	yes	2014-1-11	Dallas	Dallas County	Texas	United States	x
422093759153573888	no	2014-1-11	x	x	x	x	x
422093788052340736	yes	2014-1-11	x	x	x	x	x
422095821388013568	no	2014-1-11	Dallas	Dallas County	Texas	United States	x
422100733463642112	no	2014-1-11	Virginia Beach	Virginia Beach City	Virginia	United States	x
422103241694777344	no	2014-1-11	x	x	x	x	x
422112460116463616	yes	2014-1-11	x	x	Maine	United States	x
422116567891980288	no	2014-1-11	Red Deer	Alberta	Alberta	Canada	x
422120599595798528	no	2014-1-11	x	x	x	x	x
422133755961032705	yes	2014-1-11	x	x	Arizona	United States	x
422135203029454848	yes	2014-1-11	St Louis	St Louis City	Missouri	United States	x
422141905342705664	yes	2014-1-11	x	x	Texas	United States	x
422175042001072128	yes	2014-1-12	x	x	x	x	x
422175297077657601	no	2014-1-12	x	x	x	x	x
422190111099342848	no	2014-1-12	Toronto	Toronto	Ontario	Canada	x
422195654497435648	no	2014-1-12	Haverhill	Essex County	Massachusetts	United States	x
418302282644475904	no	2014-1-1	x	x	x	x	x
418358930973007872	no	2014-1-1	x	x	x	x	x
418365305195606016	no	2014-1-1	x	x	x	x	x
418397287824785408	no	2014-1-1	x	x	Vermont	United States	x
418398670266974208	yes	2014-1-1	Whitewater	Walworth County	Wisconsin	United States	x
418437450671742977	no	2014-1-1	Regina	Pike County	Kentucky	United States	x
418449424143364097	no	2014-1-1	x	x	x	x	x
418475050841698304	yes	2014-1-1	x	x	x	x	x
418543532261904384	no	2014-1-2	x	x	x	x	x
418551030855790592	no	2014-1-2	Bridgeport	Fairfield County	Connecticut	United States	x
418573954920366080	no	2014-1-2	Lenexa	Johnson County	Kansas	United States	x
418607386287288320	no	2014-1-2	x	x	Florida	United States	x
426237324507488256	no	2014-1-23	x	x	x	India	x
426365803966263296	no	2014-1-23	Union	Union County	New Jersey	United States	x
426367368999493632	no	2014-1-23	x	x	Massachusetts	United States	x
426429012710129664	yes	2014-1-23	Porterville	Tulare County	California	United States	x
426498898795200512	yes	2014-1-23	x	x	x	x	x
426533505145651200	yes	2014-1-24	x	x	x	x	x
426545609516933120	no	2014-1-24	x	x	Utah	United States	x
426559979152486400	no	2014-1-24	x	x	x	x	x
418976928683397120	no	2014-1-3	x	x	x	x	x
418987222558187521	yes	2014-1-3	x	x	x	x	x
419015629014724608	yes	2014-1-3	Evans	Columbia County	Georgia	United States	x
419073506161483776	no	2014-1-3	x	x	x	x	x
419111625648398336	no	2014-1-3	x	x	x	x	x
419118084826214400	no	2014-1-3	x	x	x	x	x
419127582798278656	no	2014-1-3	x	x	x	x	x
419144957426171904	yes	2014-1-3	x	x	x	x	x
419177362148704256	no	2014-1-3	x	x	x	x	x
419187187146436608	yes	2014-1-3	x	x	x	x	x
419196468650860544	no	2014-1-3	x	x	x	x	x
419207973462761472	yes	2014-1-3	x	x	x	x	x
419209357449244673	no	2014-1-3	x	x	x	x	x
419214049411227648	yes	2014-1-3	x	x	x	x	x
419214256236544000	no	2014-1-3	Pembroke Pines	Broward County	Florida	United States	x
419215672917233666	no	2014-1-3	x	x	x	x	x
419227062298095616	no	2014-1-3	Victoria	Capital	British Columbia	Canada	x
419228592849948672	no	2014-1-3	x	x	x	Canada	x
419260954308669440	no	2014-1-4	Eau Claire	Eau Claire County	Wisconsin	United States	x
419303771055718401	yes	2014-1-4	x	x	x	x	x
422602240302403584	no	2014-1-13	x	x	x	Italy	x
422603500330426368	yes	2014-1-13	x	x	x	x	x
422611023229497344	yes	2014-1-13	x	x	x	x	x
422616666124455936	no	2014-1-13	x	x	x	x	x
422647250452365312	no	2014-1-13	x	x	Texas	United States	x
422673272007053312	no	2014-1-13	x	x	Michigan	United States	x
422685986242314241	yes	2014-1-13	Clearwater	Pinellas County	Florida	United States	x
422702104151461888	no	2014-1-13	Madison	Dane County	Wisconsin	United States	x
422707541450448896	no	2014-1-13	x	x	x	x	x
422734915571298305	no	2014-1-13	Burlington	Chittenden County	Vermont	United States	x
422751622318804992	no	2014-1-13	x	x	x	x	x
422751643633852417	no	2014-1-13	Washington	District of Columbia	District of Columbia	United States	x
422752826683842560	no	2014-1-13	Sacramento	Sacramento County	California	United States	x
422809780428619776	yes	2014-1-13	x	x	x	x	x
422818103924244480	no	2014-1-13	x	x	x	x	x
422833852487180288	yes	2014-1-13	x	x	x	x	x
422837681123786752	yes	2014-1-13	x	x	x	x	x
422840516959412224	yes	2014-1-13	x	x	x	x	x
422842860514201601	yes	2014-1-13	x	x	x	x	x
422843951591063552	yes	2014-1-13	x	x	x	x	x
422847517156732929	no	2014-1-13	x	x	x	x	x
422864034267136002	yes	2014-1-13	x	x	x	x	x
422871541513072640	yes	2014-1-13	x	x	California	United States	x
422880068747022336	no	2014-1-13	Regina	Saskatchewan	Saskatchewan	Canada	x
422880934846013440	no	2014-1-14	x	x	x	x	x
422888954065457152	yes	2014-1-14	x	x	x	x	x
422916019498139648	yes	2014-1-14	x	x	x	x	x
422941192045985792	no	2014-1-14	x	x	x	x	x
422951187768295425	yes	2014-1-14	x	x	x	x	x
423342456629772288	no	2014-1-15	x	x	x	x	x
423357252859224064	no	2014-1-15	x	x	x	x	x
423408515404038144	no	2014-1-15	x	x	x	x	x
423425320117485569	no	2014-1-15	x	x	x	x	x
423427922779594752	yes	2014-1-15	x	x	New York	United States	x
423427922779594752	yes	2014-1-15	x	x	New York	United States	x
423457390219255808	yes	2014-1-15	Chicopee	Hampden County	Massachusetts	United States	x
423478511723380736	no	2014-1-15	Halifax	Halifax	Nova Scotia	Canada	x
423489704512593921	yes	2014-1-15	x	x	Texas	United States	x
423495780490428416	no	2014-1-15	x	x	x	x	x
423518170637283328	no	2014-1-15	x	x	Iowa	United States	x
423524018470518784	yes	2014-1-15	x	x	x	x	x
423537777544683520	yes	2014-1-15	x	x	x	x	x
423538265690357760	no	2014-1-15	x	x	Illinois	United States	x
419697562883350528	yes	2014-1-5	x	x	x	x	x
419746017177636865	no	2014-1-5	x	x	Illinois	United States	x
419814021525561345	no	2014-1-5	Green Bay	Brown County	Wisconsin	United States	x
419818449247150080	yes	2014-1-5	Brooklyn	Kings County	New York	United States	x
419861195051773952	no	2014-1-5	x	x	x	Ireland	x
419864788743626753	no	2014-1-5	x	x	x	Canada	x
419886855048286209	no	2014-1-5	x	x	Nevada	United States	x
419886867694116864	no	2014-1-5	New York	New York County	New York	United States	x
419915367377432576	no	2014-1-5	x	x	Texas	United States	x
419917237240090624	yes	2014-1-5	x	x	x	x	x
419967763814162432	no	2014-1-5	x	x	x	x	x
419982886960234496	no	2014-1-6	x	x	x	x	x
420012665801433088	no	2014-1-6	x	x	x	x	x
426960559762722817	yes	2014-1-25	x	x	x	x	x
426973228897411073	no	2014-1-25	x	x	x	x	x
427040211290562560	no	2014-1-25	x	x	Florida	United States	x
427173861864779776	no	2014-1-25	x	x	x	x	x
427233311203676160	no	2014-1-26	x	x	x	x	x
426824921935659008	yes	2014-1-24	x	x	x	x	x
426854005080211456	no	2014-1-24	x	x	Ohio	United States	x
426854825884528640	no	2014-1-24	Bronx	Bronx County	New York	United States	x
426856218762960896	no	2014-1-24	x	x	Nova Scotia	Canada	x
426865422391332865	no	2014-1-24	x	x	Texas	United States	x
426899366096285696	no	2014-1-25	Pasadena	Harris County	Texas	United States	x
421351933090091008	no	2014-1-9	Desoto	Dallas County	Texas	United States	x
421352512675794944	no	2014-1-9	x	x	California	United States	x
421353617094737920	yes	2014-1-9	x	x	x	x	x
421357823658717184	no	2014-1-9	Halifax	Halifax	Nova Scotia	Canada	x
421361007991066624	no	2014-1-9	x	x	x	x	x
421372204836978688	yes	2014-1-9	x	x	x	x	x
421374445941690370	no	2014-1-9	Pollok	Angelina County	Texas	United States	x
421378014601940992	no	2014-1-9	x	x	x	Canada	x
421386189061365760	no	2014-1-9	Indianapolis	Marion County	Indiana	United States	x
421397964796739584	yes	2014-1-9	x	x	North Carolina	United States	x
421401580311556096	no	2014-1-9	x	x	x	x	x
421415333845401600	yes	2014-1-9	x	x	Texas	United States	x
421420397951586304	yes	2014-1-9	x	x	x	x	x
421435978113241088	no	2014-1-10	Vancouver	Greater Vancouver	British Columbia	Canada	x
421457521954402304	yes	2014-1-10	x	x	x	x	x
421466885612244992	yes	2014-1-10	South San Francisco	San Mateo County	California	United States	x
421469579353665537	no	2014-1-10	x	x	x	Canada	x
421490098878681088	no	2014-1-10	x	x	x	x	x
420476474332700672	no	2014-1-7	x	x	x	x	x
420481953477828608	no	2014-1-7	Anchorage	Anchorage Borough	Alaska	United States	x
420890367810994176	yes	2014-1-8	Minot	Ward County	North Dakota	United States	x
420910332404453376	no	2014-1-8	x	x	x	x	x
420917122118590464	no	2014-1-8	Calgary	Alberta	Alberta	Canada	x
420917662638944256	no	2014-1-8	x	x	x	x	x
420920404350230528	no	2014-1-8	x	x	x	United States	x
420932611637518336	yes	2014-1-8	x	x	x	x	x
420937749508939776	no	2014-1-8	Miami	Miami-Dade County	Florida	United States	x
420973788381986816	yes	2014-1-8	Calgary	Alberta	Alberta	Canada	x
420985250911895552	yes	2014-1-8	x	x	x	x	x
421015071587061760	yes	2014-1-8	x	x	x	x	x
421019690912464896	no	2014-1-8	x	x	x	x	x
421025655011016704	yes	2014-1-8	x	x	x	x	x
421035012587126784	yes	2014-1-8	x	x	Alberta	Canada	x
421064509227159552	no	2014-1-8	x	x	x	x	x
421072052116680704	no	2014-1-9	x	x	Oklahoma	United States	x
421081552710152192	no	2014-1-9	x	x	x	x	x
421109981358747648	yes	2014-1-9	x	x	x	x	x
421112740854657024	yes	2014-1-9	x	x	x	x	x
421127126364872705	no	2014-1-9	x	x	x	x	x
421134089190924288	yes	2014-1-9	x	x	x	x	x
424462297608638464	no	2014-1-18	x	x	x	x	x
424523833307955202	no	2014-1-18	San Diego	San Diego County	California	United States	x
424628565422780416	no	2014-1-18	x	x	Connecticut	United States	x
424651944079020032	no	2014-1-18	x	x	x	x	x
424659001070997504	no	2014-1-18	x	x	x	x	x
424718421104656385	no	2014-1-19	Los Angeles	Los Angeles County	California	United States	x
424043807156338688	yes	2014-1-17	x	x	x	x	x
424054537943801857	no	2014-1-17	x	x	x	x	x
424059818714755072	yes	2014-1-17	x	x	x	x	x
424171720032145408	yes	2014-1-17	Charlottesville	Charlottesville City	Virginia	United States	x
424181959644815361	no	2014-1-17	x	x	New York	United States	x
424191520007544832	no	2014-1-17	x	x	New York	United States	x
424196859453005824	no	2014-1-17	x	x	x	x	x
424200414838280192	yes	2014-1-17	x	x	x	x	x
424203938263363584	yes	2014-1-17	x	x	x	x	x
424209170737291264	no	2014-1-17	x	x	x	x	x
424210104603254784	yes	2014-1-17	x	x	x	x	x
424223362773434368	no	2014-1-17	x	x	x	x	x
424226302758244352	yes	2014-1-17	x	x	x	x	x
424240625660080129	no	2014-1-17	x	x	x	x	x
424242001542803457	no	2014-1-17	x	x	x	x	x
424242568155512833	no	2014-1-17	x	x	Michigan	United States	x
424254831734161408	yes	2014-1-17	x	x	x	x	x
424256817317703680	no	2014-1-17	x	x	x	x	x
424260919884251136	yes	2014-1-17	x	x	x	Canada	x
424262898282557440	no	2014-1-17	x	x	x	x	x
424270293238956032	yes	2014-1-17	x	x	x	x	x
424273416506441729	no	2014-1-17	x	x	California	United States	x
424280845789061120	no	2014-1-17	x	x	x	Canada	x
424298662328414208	no	2014-1-17	x	x	x	x	x
424300191232319488	yes	2014-1-17	x	x	x	x	x
424300713758294016	no	2014-1-17	x	x	x	x	x
424324844856311808	no	2014-1-17	x	x	x	x	x
424334405436313600	no	2014-1-18	x	x	Tennessee	United States	x
424334427213139968	no	2014-1-18	Chicago	Cook County	Illinois	United States	x
424334439930281984	no	2014-1-18	Houston	Harris County	Texas	United States	x
424354899120648192	no	2014-1-18	x	x	x	x	x
424394229616369664	no	2014-1-18	x	x	x	x	x
420640570856714241	yes	2014-1-7	x	x	x	x	x
420641158809677824	no	2014-1-7	x	x	x	x	x
420650310516740096	yes	2014-1-7	x	x	x	x	x
420658958886395904	no	2014-1-7	x	x	x	x	x
420660909069983744	yes	2014-1-7	x	x	x	x	x
420664486865813504	no	2014-1-7	x	x	x	x	x
420676479022673920	yes	2014-1-7	x	x	Saskatchewan	Canada	x
420683217436295168	no	2014-1-7	x	x	x	United States	x
420702017128914944	yes	2014-1-7	x	x	x	x	x
420704559477297152	yes	2014-1-7	x	x	x	x	x
420704940588138496	no	2014-1-7	Las Vegas	Clark County	Nevada	United States	x
420708023762292738	yes	2014-1-8	x	x	x	x	x
420720358732226560	no	2014-1-8	x	x	x	x	x
420751829568593921	yes	2014-1-8	Houston	Harris County	Texas	United States	x
420764030337175552	yes	2014-1-8	Flower Mound	Denton County	Texas	United States	x
428058752038608896	no	2014-1-28	x	x	x	x	x
428195286083981312	no	2014-1-28	x	x	North Dakota	United States	x
428216071800098816	yes	2014-1-28	Raleigh	Wake County	North Carolina	United States	x
428228699414986752	no	2014-1-28	Coral Gables	Miami-Dade County	Florida	United States	x
428233284469157888	yes	2014-1-28	x	x	x	x	x
428233284469157888	yes	2014-1-28	x	x	x	x	x
428274586107379713	yes	2014-1-28	x	x	x	x	x
428317862584131584	no	2014-1-29	x	x	x	x	x
427741383634735105	no	2014-1-27	x	x	x	x	x
427749759609077760	no	2014-1-27	x	x	x	x	x
427762006318256128	no	2014-1-27	x	x	x	x	x
427810938570301440	no	2014-1-27	San Antonio	Bexar County	Texas	United States	x
427911608338485248	no	2014-1-27	x	x	x	x	x
427923065867993088	no	2014-1-27	x	x	x	x	x
427924151987236866	no	2014-1-27	Keizer	Marion County	Oregon	United States	x
427946562052820992	yes	2014-1-27	x	x	x	x	x
427958863070261248	yes	2014-1-28	Orlando	Orange County	Florida	United States	x
427969958006759424	no	2014-1-28	x	x	x	x	x
548355791624101889	no	2014-12-26	x	x	x	x	x
548361841588436992	no	2014-12-26	x	x	x	x	x
548499125076262912	no	2014-12-26	Atlanta	Fulton County	Georgia	United States	x
548502556868354049	no	2014-12-26	x	x	x	x	x
548507132543647745	no	2014-12-26	x	x	x	x	x
548524693473755136	no	2014-12-26	Hot Springs	Garland County	Arkansas	United States	x
548544041617752064	no	2014-12-26	Latham	Albany County	New York	United States	x
548571728993992705	no	2014-12-26	x	x	x	x	x
548589285461753856	yes	2014-12-26	x	x	Pennsylvania	United States	x
548619276803125248	no	2014-12-26	Springfield	Fairfax County	Virginia	United States	x
548620351262171136	yes	2014-12-26	x	x	x	United States	x
548634028497461249	yes	2014-12-27	x	x	Florida	United States	x
548701250368188416	no	2014-12-27	x	x	x	x	x
548701866482491393	no	2014-12-27	x	x	x	x	x
549553101985042433	no	2014-12-29	x	x	x	x	x
549586284487118849	no	2014-12-29	Omaha	Douglas County	Nebraska	United States	x
549596917978923008	no	2014-12-29	x	x	x	x	x
549605383569149953	no	2014-12-29	x	x	x	x	x
549621771104952320	no	2014-12-29	x	x	Texas	United States	x
549636738872639488	no	2014-12-29	Berlin	Berlin	Berlin	Germany	x
549717165041934336	yes	2014-12-30	Kansas City	Wyandotte County	Kansas	United States	x
549719156481077248	no	2014-12-30	x	x	x	x	x
549751124702425089	yes	2014-12-30	x	x	Virginia	United States	x
549771881436692480	no	2014-12-30	x	x	x	x	x
544733466441842688	yes	2014-12-16	x	x	x	x	x
544755305297350656	no	2014-12-16	x	x	x	x	x
544800424822198272	no	2014-12-16	x	x	x	x	x
544800445537857536	no	2014-12-16	Jakarta	x	DKI Jakarta	Indonesia	x
544804906419621888	no	2014-12-16	x	x	x	Mexico	x
544811941601247232	no	2014-12-16	x	x	x	x	x
544825306763501568	no	2014-12-16	x	x	x	United States	x
544845533680918529	no	2014-12-16	x	x	x	x	x
544870323498541056	no	2014-12-16	St Louis	St Louis City	Missouri	United States	x
544925851981053952	no	2014-12-16	x	x	x	x	x
544949835955458048	no	2014-12-16	x	x	Georgia	United States	x
544967562904481792	yes	2014-12-16	x	x	x	x	x
544982857664315392	no	2014-12-16	x	x	x	x	x
544988395773374464	no	2014-12-16	x	x	x	x	x
545024239888498688	no	2014-12-17	Liverpool	Merseyside	England	United Kingdom	x
545037497844387840	no	2014-12-17	x	x	x	x	x
545060830904328192	no	2014-12-17	New York	New York County	New York	United States	x
545065256351825920	no	2014-12-17	x	x	x	x	x
545078380291313665	no	2014-12-17	x	x	x	x	x
545968471314792449	yes	2014-12-19	Los Angeles	Los Angeles County	California	United States	x
545980220805623810	yes	2014-12-19	Northville	Wayne County	Michigan	United States	x
546061205006475264	no	2014-12-19	x	x	x	x	x
546067175954321408	yes	2014-12-19	x	x	x	x	x
546093203502682112	yes	2014-12-20	x	x	x	x	x
546095515528474624	yes	2014-12-20	x	x	x	x	x
546103981228175360	yes	2014-12-20	Phoenix	Maricopa County	Arizona	United States	x
546126283348787200	no	2014-12-20	x	x	x	x	x
546142648801976320	no	2014-12-20	x	x	x	United States	x
546153711534616576	no	2014-12-20	x	x	x	x	x
542197508353835008	no	2014-12-9	x	x	x	United States	x
542198742506819584	no	2014-12-9	Bath	Somerset	England	United Kingdom	x
542281791927644161	no	2014-12-9	St Louis	St Louis City	Missouri	United States	x
542309358168580096	no	2014-12-9	x	x	x	x	x
542311902035337216	no	2014-12-9	x	x	x	x	x
542315587821531138	no	2014-12-9	x	x	x	x	x
542316703674535936	yes	2014-12-9	x	x	x	x	x
542358956430352384	no	2014-12-9	Chicago	Cook County	Illinois	United States	x
542368000393748480	no	2014-12-9	Santa Barbara	Santa Barbara County	California	United States	x
542395460141338624	no	2014-12-9	x	x	Salta	Argentina	x
542406170984456192	no	2014-12-9	x	x	x	x	x
542412106474074112	no	2014-12-9	Dallas	Dallas County	Texas	United States	x
542415891132993538	no	2014-12-9	x	x	x	x	x
542429036576645120	yes	2014-12-9	x	x	x	x	x
542430275074920448	no	2014-12-9	x	x	x	United States	x
542436073729568769	no	2014-12-9	x	x	x	x	x
542458164692541440	yes	2014-12-9	Ottawa	Ottawa	Ontario	Canada	x
542462694171746304	yes	2014-12-9	x	x	x	x	x
542463434390896640	yes	2014-12-9	x	x	x	x	x
542473527862251520	yes	2014-12-10	x	x	x	x	x
542496650946555905	no	2014-12-10	x	x	New York	United States	x
542503284305448960	yes	2014-12-10	x	x	x	x	x
542541754114007040	no	2014-12-10	x	x	x	x	x
541098999206248448	no	2014-12-6	x	x	x	United States	x
541099389767663616	no	2014-12-6	x	x	x	x	x
541107326284218368	no	2014-12-6	x	x	New Jersey	United States	x
541152713514700800	no	2014-12-6	Conroe	Montgomery County	Texas	United States	x
541181902271827969	no	2014-12-6	Southwest	Westmoreland County	Pennsylvania	United States	x
541195714370367488	no	2014-12-6	x	x	x	United States	x
541201037235744768	yes	2014-12-6	x	x	x	x	x
541203948225298433	no	2014-12-6	x	x	x	x	x
541220277284110336	no	2014-12-6	x	x	x	x	x
541231773410422784	no	2014-12-6	x	x	x	x	x
541236163449589760	no	2014-12-6	x	x	x	x	x
541264387462668288	no	2014-12-6	x	x	x	x	x
541283468093956097	no	2014-12-6	Thomasville	Davidson County	North Carolina	United States	x
541296150067023872	no	2014-12-6	Cleveland	Cuyahoga County	Ohio	United States	x
541310493722673152	no	2014-12-6	x	x	x	x	x
541314374950866944	no	2014-12-6	x	x	Montana	United States	x
541320104680898560	no	2014-12-6	Chicago	Cook County	Illinois	United States	x
541337111291383808	no	2014-12-6	Albany	Linn County	Oregon	United States	x
541358201539538944	no	2014-12-6	x	x	x	x	x
541361769772367872	no	2014-12-6	x	x	x	x	x
541369315983769600	yes	2014-12-6	Portland	Multnomah County	Oregon	United States	x
541385738282352640	no	2014-12-7	x	x	x	x	x
541386272749932545	no	2014-12-7	x	x	x	United States	x
541390188908654592	no	2014-12-7	Toronto	Toronto	Ontario	Canada	x
541391647343669248	no	2014-12-7	Vernon	North Okanagan	British Columbia	Canada	x
541423721706434560	no	2014-12-7	x	x	x	x	x
547633123530670080	yes	2014-12-24	x	x	x	x	x
547760589804556288	no	2014-12-24	Winnipeg	Manitoba	Manitoba	Canada	x
547777124682055680	no	2014-12-24	x	x	x	x	x
547780848242524160	no	2014-12-24	x	x	x	x	x
547793553695338496	no	2014-12-24	x	x	Kampala	Uganda	x
547800462708051968	yes	2014-12-24	x	x	x	x	x
547888097351196673	no	2014-12-24	x	x	x	x	x
540377995190349824	no	2014-12-4	x	x	x	x	x
540398610609762305	no	2014-12-4	x	x	x	x	x
540403280216485888	no	2014-12-4	x	x	x	x	x
540403286562443264	no	2014-12-4	x	x	x	x	x
540421522704572416	no	2014-12-4	Chicago	Cook County	Illinois	United States	x
540426605202382848	no	2014-12-4	x	x	x	x	x
540465067071115264	no	2014-12-4	x	x	x	x	x
540474102730194944	no	2014-12-4	x	x	x	x	x
540483375631728640	yes	2014-12-4	x	x	x	x	x
540486246322028544	no	2014-12-4	x	x	New York	United States	x
540488806399758337	no	2014-12-4	x	x	North Carolina	United States	x
540490557441585153	no	2014-12-4	x	x	Arkansas	United States	x
540493391130542080	yes	2014-12-4	x	x	x	x	x
540506949151125504	no	2014-12-4	Harrisburg	Dauphin County	Pennsylvania	United States	x
540509550671982592	no	2014-12-4	x	x	x	x	x
540515375159730177	yes	2014-12-4	x	x	x	x	x
540521150804414464	no	2014-12-4	x	x	x	x	x
540527465441923072	no	2014-12-4	Greenwich	Fairfield County	Connecticut	United States	x
540529131570483200	no	2014-12-4	x	x	x	x	x
540531455391064065	no	2014-12-4	x	x	x	x	x
540532269182500864	no	2014-12-4	x	x	x	x	x
540532722280570880	no	2014-12-4	x	x	Puerto Rico	United States	x
540534205914947584	no	2014-12-4	x	x	x	x	x
540534320696270848	no	2014-12-4	x	x	x	x	x
540535374041186305	no	2014-12-4	x	x	x	x	x
540537490286067714	no	2014-12-4	x	x	Oregon	United States	x
540541610149163009	no	2014-12-4	x	x	x	Mexico	x
540548257811017728	no	2014-12-4	x	x	x	x	x
540548410311335936	no	2014-12-4	x	x	x	x	x
540549090749067265	no	2014-12-4	x	x	x	x	x
540549387857174530	no	2014-12-4	Salt Lake City	Salt Lake County	Utah	United States	x
540551422907920384	no	2014-12-4	Johnson City	Stanton County	Kansas	United States	x
540553609008533505	no	2014-12-4	x	x	x	x	x
540553859262074880	no	2014-12-4	Aurora	Arapahoe County	Colorado	United States	x
540554880729890817	no	2014-12-4	Huntsville	Madison County	Alabama	United States	x
540556353232580608	no	2014-12-4	x	x	Oregon	United States	x
540557364391202816	no	2014-12-4	x	x	x	x	x
540560522978918400	no	2014-12-4	x	x	x	x	x
540560884171419648	no	2014-12-4	x	x	Minnesota	United States	x
540567299300679680	no	2014-12-4	Chicago	Cook County	Illinois	United States	x
540567478599188480	no	2014-12-4	x	x	x	x	x
540569741027311617	no	2014-12-4	x	x	x	Bahrain	x
540572090009530368	no	2014-12-4	x	x	x	x	x
540572611294814210	no	2014-12-4	Kochi	x	Kerala	India	x
540572864886636544	yes	2014-12-4	Johnson City	Washington County	Tennessee	United States	x
540573237940588544	yes	2014-12-4	Edmonton	Alberta	Alberta	Canada	x
540574399389515776	no	2014-12-4	Chicago	Cook County	Illinois	United States	x
540580405317869568	no	2014-12-4	Denver	Denver County	Colorado	United States	x
540581009159618561	no	2014-12-4	x	x	x	Venezuela	x
540583211861303296	no	2014-12-4	x	x	x	United States	x
540591901062090752	no	2014-12-4	Washington	District of Columbia	District of Columbia	United States	x
540592296685600768	no	2014-12-4	Arlington	Tarrant County	Texas	United States	x
540593031851020288	no	2014-12-4	x	x	Pennsylvania	United States	x
540600361493737472	no	2014-12-4	x	x	x	Cayman Islands	x
540600697998548992	no	2014-12-4	x	x	x	United States	x
540600902130753536	no	2014-12-4	Davenport	Scott County	Iowa	United States	x
540602524948901888	no	2014-12-4	x	x	x	x	x
540605402979635200	no	2014-12-4	Winnipeg	Manitoba	Manitoba	Canada	x
540606731244806144	yes	2014-12-4	x	x	x	x	x
540613929937162240	no	2014-12-4	San Diego	San Diego County	California	United States	x
540615293966356480	no	2014-12-4	x	x	x	x	x
540615355350011904	yes	2014-12-4	Pittsburgh	Allegheny County	Pennsylvania	United States	x
540622416834461696	yes	2014-12-4	Chicago	Cook County	Illinois	United States	x
540623107627552768	no	2014-12-4	x	x	x	Switzerland	x
